"","UniProt_Name","protein.ids","majority.protein.ids","peptide.counts..all.","peptide.counts..razor.unique.","peptide.counts..unique.","fasta.headers","number.of.proteins","peptides","razor...unique.peptides","unique.peptides"
"1663","Q7TNS2","Q7TNS2","Q7TNS2","4","4","4","MICOS complex subunit Mic10 OS=Mus musculus OX=10090 GN=Micos10 PE=1 SV=1",1,4,4,4
"1664","Q7TNV0;E9Q8Y1;D3YVJ6","Q7TNV0;E9Q8Y1;D3YVJ6","Q7TNV0;E9Q8Y1;D3YVJ6","4;3;3","4;3;3","4;3;3","Protein DEK OS=Mus musculus OX=10090 GN=Dek PE=1 SV=1;Protein DEK (Fragment) OS=Mus musculus OX=10090 GN=Dek PE=1 SV=1;Protein DEK (Fragment) OS=Mus musculus OX=10090 GN=Dek PE=1 SV=1",3,4,4,4
"1665","Q7TPV4","Q7TPV4","Q7TPV4","1","1","1","Myb-binding protein 1A OS=Mus musculus OX=10090 GN=Mybbp1a PE=1 SV=2",1,1,1,1
"1666","Q7TQI3;D3Z7K0;D3YWF6","Q7TQI3;D3Z7K0;D3YWF6","Q7TQI3","3;1;1","3;1;1","3;1;1","Ubiquitin thioesterase OTUB1 OS=Mus musculus OX=10090 GN=Otub1 PE=1 SV=2",3,3,3,3
"1667","Q7TQK4","Q7TQK4","Q7TQK4","1","1","1","Exosome complex component RRP40 OS=Mus musculus OX=10090 GN=Exosc3 PE=1 SV=3",1,1,1,1
"1668","Q7TSV4","Q7TSV4","Q7TSV4","3","3","3","Phosphoglucomutase-2 OS=Mus musculus OX=10090 GN=Pgm2 PE=1 SV=1",1,3,3,3
"1669","Q7TT50;A0A1Y7VLI0;Q80UW5","Q7TT50;A0A1Y7VLI0;Q80UW5","Q7TT50;A0A1Y7VLI0;Q80UW5","2;1;1","2;1;1","2;1;1","Serine/threonine-protein kinase MRCK beta OS=Mus musculus OX=10090 GN=Cdc42bpb PE=1 SV=2;Serine/threonine-protein kinase MRCK beta (Fragment) OS=Mus musculus OX=10090 GN=Cdc42bpb PE=1 SV=1;Serine/threonine-protein kinase MRCK gamma OS=Mus musculus OX=10090",3,2,2,2
"1670","Q80SY3","Q80SY3","Q80SY3","1","1","1","V-type proton ATPase subunit d 2 OS=Mus musculus OX=10090 GN=Atp6v0d2 PE=2 SV=2",1,1,1,1
"1671","Q80SZ7;A0A3B2WD42","Q80SZ7;A0A3B2WD42","Q80SZ7","5;2","5;2","5;2","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5 OS=Mus musculus OX=10090 GN=Gng5 PE=1 SV=2",2,5,5,5
"1672","Q80T21","Q80T21","Q80T21","1","1","1","ADAMTS-like protein 4 OS=Mus musculus OX=10090 GN=Adamtsl4 PE=2 SV=1",1,1,1,1
"1673","Q80TM9;F6ZL69","Q80TM9;F6ZL69","Q80TM9;F6ZL69","2;1","2;1","2;1","Nischarin OS=Mus musculus OX=10090 GN=Nisch PE=1 SV=2;Nischarin (Fragment) OS=Mus musculus OX=10090 GN=Nisch PE=1 SV=1",2,2,2,2
"1674","Q80UE5;O70318;Q80UE4;Q8C928;A0A1W2P6I5;A0A1W2P7I4;A0A1W2P7H7;A0A1W2P7I2;A0A1W2P896;A0A1W2P6H2;A0A1W2P8C0","Q80UE5;O70318;Q80UE4;Q8C928;A0A1W2P6I5;A0A1W2P7I4;A0A1W2P7H7;A0A1W2P7I2;A0A1W2P896;A0A1W2P6H2;A0A1W2P8C0","Q80UE5;O70318;Q80UE4;Q8C928","23;22;19;12;11;7;5;5;4;3;2","23;22;19;12;11;7;5;5;4;3;2","23;22;19;12;11;7;5;5;4;3;2","Band 4.1-like protein 2 OS=Mus musculus OX=10090 GN=Epb41l2 PE=1 SV=1;Band 4.1-like protein 2 OS=Mus musculus OX=10090 GN=Epb41l2 PE=1 SV=2;Band 4.1-like protein 2 OS=Mus musculus OX=10090 GN=Epb41l2 PE=1 SV=1;Band 4.1-like protein 2 (Fragment) OS=Mus musc",11,23,23,23
"1675","Q80UM7","Q80UM7","Q80UM7","4","4","4","Mannosyl-oligosaccharide glucosidase OS=Mus musculus OX=10090 GN=Mogs PE=1 SV=1",1,4,4,4
"1676","Q80UP5","Q80UP5","Q80UP5","1","1","1","Ankyrin repeat domain-containing protein 13A OS=Mus musculus OX=10090 GN=Ankrd13a PE=1 SV=2",1,1,1,1
"1677","Q80UU9","Q80UU9","Q80UU9","1","1","1","Membrane-associated progesterone receptor component 2 OS=Mus musculus OX=10090 GN=Pgrmc2 PE=1 SV=2",1,1,1,1
"1678","Q80VD1","Q80VD1","Q80VD1","1","1","1","Protein FAM98B OS=Mus musculus OX=10090 GN=Fam98b PE=1 SV=1",1,1,1,1
"1679","Q80WJ7;E9PUX0;F6QHD1;F6QFT1;F6ZQL0;F6ZSG0","Q80WJ7;E9PUX0;F6QHD1;F6QFT1;F6ZQL0;F6ZSG0","Q80WJ7;E9PUX0;F6QHD1","12;6;6;5;4;4","12;6;6;5;4;4","12;6;6;5;4;4","Protein LYRIC OS=Mus musculus OX=10090 GN=Mtdh PE=1 SV=1;Protein LYRIC OS=Mus musculus OX=10090 GN=Mtdh PE=1 SV=1;Protein LYRIC (Fragment) OS=Mus musculus OX=10090 GN=Mtdh PE=1 SV=2",6,12,12,12
"1680","Q80X50;A0A0H2UH17;A0A0G2JDV6;A0A0G2JFN7;A0A0G2JE24;A0A0G2JDT1;A0A0G2JGD0;A0A0G2JG47","Q80X50;A0A0H2UH17;A0A0G2JDV6;A0A0G2JFN7;A0A0G2JE24;A0A0G2JDT1;A0A0G2JGD0;A0A0G2JG47","Q80X50;A0A0H2UH17;A0A0G2JDV6","5;4;4;2;1;1;1;1","5;4;4;2;1;1;1;1","5;4;4;2;1;1;1;1","Ubiquitin-associated protein 2-like OS=Mus musculus OX=10090 GN=Ubap2l PE=1 SV=1;Ubiquitin-associated protein 2-like OS=Mus musculus OX=10090 GN=Ubap2l PE=1 SV=1;Ubiquitin-associated protein 2-like OS=Mus musculus OX=10090 GN=Ubap2l PE=1 SV=1",8,5,5,5
"1681","Q80X82;D3Z2M2;S4R2Q3","Q80X82;D3Z2M2;S4R2Q3","Q80X82;D3Z2M2;S4R2Q3","2;1;1","2;1;1","2;1;1","Symplekin OS=Mus musculus OX=10090 GN=Sympk PE=1 SV=2;Symplekin (Fragment) OS=Mus musculus OX=10090 GN=Sympk PE=1 SV=1;Symplekin OS=Mus musculus OX=10090 GN=Sympk PE=1 SV=1",3,2,2,2
"1682","Q80X90","Q80X90","Q80X90","4","3","3","Filamin-B OS=Mus musculus OX=10090 GN=Flnb PE=1 SV=3",1,4,3,3
"1683","Q80XI4","Q80XI4","Q80XI4","6","3","3","Phosphatidylinositol 5-phosphate 4-kinase type-2 beta OS=Mus musculus OX=10090 GN=Pip4k2b PE=1 SV=1",1,6,3,3
"1684","Q80XN0;D3Z2Y8","Q80XN0;D3Z2Y8","Q80XN0;D3Z2Y8","18;11","18;11","18;11","D-beta-hydroxybutyrate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Bdh1 PE=1 SV=2;D-beta-hydroxybutyrate dehydrogenase, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Bdh1 PE=1 SV=1",2,18,18,18
"1685","Q80Y14;A0A1Y7VN70","Q80Y14;A0A1Y7VN70","Q80Y14;A0A1Y7VN70","7;6","7;6","7;6","Glutaredoxin-related protein 5, mitochondrial OS=Mus musculus OX=10090 GN=Glrx5 PE=1 SV=2;Glutaredoxin-related protein 5, mitochondrial OS=Mus musculus OX=10090 GN=Glrx5 PE=1 SV=1",2,7,7,7
"1686","Q80Y86","Q80Y86","Q80Y86","1","1","1","Mitogen-activated protein kinase 15 OS=Mus musculus OX=10090 GN=Mapk15 PE=1 SV=1",1,1,1,1
"1687","Q80YD1","Q80YD1","Q80YD1","1","1","1","ATP-dependent RNA helicase SUPV3L1, mitochondrial OS=Mus musculus OX=10090 GN=Supv3l1 PE=1 SV=1",1,1,1,1
"1688","Q80ZS3","Q80ZS3","Q80ZS3","2","2","2","28S ribosomal protein S26, mitochondrial OS=Mus musculus OX=10090 GN=Mrps26 PE=1 SV=1",1,2,2,2
"1689","Q80ZX0;F6YIN5;F6VJC5","Q80ZX0;F6YIN5;F6VJC5","Q80ZX0;F6YIN5;F6VJC5","2;1;1","2;1;1","2;1;1","Sec24-related gene family, member B (S. cerevisiae) OS=Mus musculus OX=10090 GN=Sec24b PE=1 SV=1;Sec24-related gene family, member B (S. cerevisiae) (Fragment) OS=Mus musculus OX=10090 GN=Sec24b PE=1 SV=1;Sec24-related gene family, member B (S. cerevisiae)",3,2,2,2
"1690","Q810B6","Q810B6","Q810B6","1","1","1","Rabankyrin-5 OS=Mus musculus OX=10090 GN=Ankfy1 PE=1 SV=2",1,1,1,1
"1691","Q810S7;Q9Z160","Q810S7;Q9Z160","Q810S7;Q9Z160","1;1","1;1","1;1","Cog1 protein OS=Mus musculus OX=10090 GN=Cog1 PE=1 SV=1;Conserved oligomeric Golgi complex subunit 1 OS=Mus musculus OX=10090 GN=Cog1 PE=1 SV=3",2,1,1,1
"1692","Q810U5;F6UK66","Q810U5;F6UK66","Q810U5;F6UK66","2;1","2;1","2;1","Coiled-coil domain-containing protein 50 OS=Mus musculus OX=10090 GN=Ccdc50 PE=1 SV=1;Coiled-coil domain-containing protein 50 (Fragment) OS=Mus musculus OX=10090 GN=Ccdc50 PE=1 SV=1",2,2,2,2
"1693","Q8BFQ8","Q8BFQ8","Q8BFQ8","3","3","3","Glutamine amidotransferase-like class 1 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Gatd1 PE=1 SV=1",1,3,3,3
"1694","Q8BFR4","Q8BFR4","Q8BFR4","1","1","1","N-acetylglucosamine-6-sulfatase OS=Mus musculus OX=10090 GN=Gns PE=1 SV=1",1,1,1,1
"1695","Q8BFR5;A0A0U1RPC4;A0A0U1RNQ6","Q8BFR5;A0A0U1RPC4;A0A0U1RNQ6","Q8BFR5","21;6;3","21;6;3","21;6;3","Elongation factor Tu, mitochondrial OS=Mus musculus OX=10090 GN=Tufm PE=1 SV=1",3,21,21,21
"1696","Q8BFW7","Q8BFW7","Q8BFW7","8","8","8","Lipoma-preferred partner homolog OS=Mus musculus OX=10090 GN=Lpp PE=1 SV=1",1,8,8,8
"1697","Q8BFZ3","Q8BFZ3","Q8BFZ3","12","1","1","Beta-actin-like protein 2 OS=Mus musculus OX=10090 GN=Actbl2 PE=1 SV=1",1,12,1,1
"1698","Q8BG07","Q8BG07","Q8BG07","2","2","2","5-3 exonuclease PLD4 OS=Mus musculus OX=10090 GN=Pld4 PE=1 SV=1",1,2,2,2
"1699","Q8BG13","Q8BG13","Q8BG13","7","1","1","RNA-binding protein 3 OS=Mus musculus OX=10090 GN=Rbm3 PE=1 SV=1",1,7,1,1
"1700","Q8BG30","Q8BG30","Q8BG30","1","1","1","Negative elongation factor A OS=Mus musculus OX=10090 GN=Nelfa PE=1 SV=1",1,1,1,1
"1702","Q8BGA8;A0A140LHR8;Q6P8J0","Q8BGA8;A0A140LHR8;Q6P8J0","Q8BGA8;A0A140LHR8","15;8;4","15;8;4","15;8;4","Acyl-coenzyme A synthetase ACSM5, mitochondrial OS=Mus musculus OX=10090 GN=Acsm5 PE=1 SV=1;Acyl-coenzyme A synthetase ACSM5, mitochondrial OS=Mus musculus OX=10090 GN=Acsm5 PE=1 SV=1",3,15,15,15
"1703","Q8BGB5","Q8BGB5","Q8BGB5","2","2","2","LIM domain-containing protein 2 OS=Mus musculus OX=10090 GN=Limd2 PE=1 SV=1",1,2,2,2
"1704","Q8BGC0","Q8BGC0","Q8BGC0","2","2","2","HIV Tat-specific factor 1 homolog OS=Mus musculus OX=10090 GN=Htatsf1 PE=1 SV=1",1,2,2,2
"1705","Q8BGC4","Q8BGC4","Q8BGC4","3","3","3","Prostaglandin reductase-3 OS=Mus musculus OX=10090 GN=Zadh2 PE=1 SV=1",1,3,3,3
"1706","Q8BGD8","Q8BGD8","Q8BGD8","3","3","3","Cytochrome c oxidase assembly factor 6 homolog OS=Mus musculus OX=10090 GN=Coa6 PE=1 SV=1",1,3,3,3
"1707","Q8BGD9;B2RWE8;REV__B2RWE8;REV__Q8BGD9","Q8BGD9;B2RWE8;REV__B2RWE8;REV__Q8BGD9","Q8BGD9;B2RWE8","12;9;1;1","12;9;1;1","12;9;1;1","Eukaryotic translation initiation factor 4B OS=Mus musculus OX=10090 GN=Eif4b PE=1 SV=1;Eif4b protein OS=Mus musculus OX=10090 GN=Eif4b PE=1 SV=1",4,12,12,12
"1708","Q8BGJ5;Q922I7;Q8CB58;E9QMW9;P17225;F7DCW4;E9Q0W3;E9Q279;F7AXP1","Q8BGJ5;Q922I7;Q8CB58;E9QMW9;P17225;F7DCW4;E9Q0W3;E9Q279;F7AXP1","Q8BGJ5;Q922I7;Q8CB58;E9QMW9;P17225","11;11;9;8;7;3;2;2;1","11;11;9;8;7;3;2;2;1","11;11;9;8;7;3;2;2;1","Polypyrimidine tract-binding protein 1 OS=Mus musculus OX=10090 GN=Ptbp1 PE=1 SV=1;Polypyrimidine tract-binding protein 1 OS=Mus musculus OX=10090 GN=Ptbp1 PE=1 SV=1;Polypyrimidine tract-binding protein 1 OS=Mus musculus OX=10090 GN=Ptbp1 PE=1 SV=1;Polypyr",9,11,11,11
"1709","Q8BGQ7","Q8BGQ7","Q8BGQ7","3","3","3","Alanine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Aars1 PE=1 SV=1",1,3,3,3
"1710","Q8BGS2","Q8BGS2","Q8BGS2","3","3","3","BolA-like protein 2 OS=Mus musculus OX=10090 GN=Bola2 PE=1 SV=1",1,3,3,3
"1711","Q8BGT7","Q8BGT7","Q8BGT7","2","2","2","Survival of motor neuron-related-splicing factor 30 OS=Mus musculus OX=10090 GN=Smndc1 PE=1 SV=1",1,2,2,2
"1712","Q8BGV3","Q8BGV3","Q8BGV3","2","2","2","Tumor-associated calcium signal transducer 2 OS=Mus musculus OX=10090 GN=Tacstd2 PE=1 SV=1",1,2,2,2
"1713","Q8BGX2","Q8BGX2","Q8BGX2","2","2","2","Mitochondrial import inner membrane translocase subunit Tim29 OS=Mus musculus OX=10090 GN=Timm29 PE=1 SV=1",1,2,2,2
"1714","Q8BGY7","Q8BGY7","Q8BGY7","3","3","3","Protein FAM210A OS=Mus musculus OX=10090 GN=Fam210a PE=1 SV=1",1,3,3,3
"1715","Q8BH00","Q8BH00","Q8BH00","6","6","6","2-aminomuconic semialdehyde dehydrogenase OS=Mus musculus OX=10090 GN=Aldh8a1 PE=1 SV=1",1,6,6,6
"1716","Q8BH24","Q8BH24","Q8BH24","2","2","2","Transmembrane 9 superfamily member 4 OS=Mus musculus OX=10090 GN=Tm9sf4 PE=1 SV=1",1,2,2,2
"1717","Q8BH35","Q8BH35","Q8BH35","6","6","6","Complement component C8 beta chain OS=Mus musculus OX=10090 GN=C8b PE=1 SV=1",1,6,6,6
"1718","Q8BH40;O70439","Q8BH40;O70439","Q8BH40;O70439","4;3","4;3","4;3","Syntaxin-7 OS=Mus musculus OX=10090 GN=Stx7 PE=1 SV=1;Syntaxin-7 OS=Mus musculus OX=10090 GN=Stx7 PE=1 SV=3",2,4,4,4
"1719","Q8BH43;B1AUN0","Q8BH43;B1AUN0","Q8BH43","13;3","13;3","13;3","Wiskott-Aldrich syndrome protein family member 2 OS=Mus musculus OX=10090 GN=Wasf2 PE=1 SV=1",2,13,13,13
"1720","Q8BH59","Q8BH59","Q8BH59","14","9","9","Calcium-binding mitochondrial carrier protein Aralar1 OS=Mus musculus OX=10090 GN=Slc25a12 PE=1 SV=1",1,14,9,9
"1721","Q8BH61","Q8BH61","Q8BH61","2","2","2","Coagulation factor XIII A chain OS=Mus musculus OX=10090 GN=F13a1 PE=1 SV=3",1,2,2,2
"1722","Q8BH69","Q8BH69","Q8BH69","2","2","2","Selenide, water dikinase 1 OS=Mus musculus OX=10090 GN=Sephs1 PE=1 SV=1",1,2,2,2
"1723","Q8BH80;Q9QY76","Q8BH80;Q9QY76","Q8BH80;Q9QY76","4;4","4;4","4;4","Vesicle-associated membrane protein, associated protein B and C OS=Mus musculus OX=10090 GN=Vapb PE=1 SV=1;Vesicle-associated membrane protein-associated protein B OS=Mus musculus OX=10090 GN=Vapb PE=1 SV=3",2,4,4,4
"1724","Q8BH95","Q8BH95","Q8BH95","22","22","22","Enoyl-CoA hydratase, mitochondrial OS=Mus musculus OX=10090 GN=Echs1 PE=1 SV=1",1,22,22,22
"1725","Q8BHE8","Q8BHE8","Q8BHE8","1","1","1","m-AAA protease-interacting protein 1, mitochondrial OS=Mus musculus OX=10090 GN=Maip1 PE=1 SV=1",1,1,1,1
"1726","Q8BHG9","Q8BHG9","Q8BHG9","2","2","2","CGG triplet repeat-binding protein 1 OS=Mus musculus OX=10090 GN=Cggbp1 PE=1 SV=1",1,2,2,2
"1727","Q8BHJ8;Q9CXY1","Q8BHJ8;Q9CXY1","Q8BHJ8;Q9CXY1","1;1","1;1","1;1","Endosomal/lysosomal potassium channel TMEM175 OS=Mus musculus OX=10090 GN=Tmem175 PE=1 SV=1;Endosomal/lysosomal potassium channel TMEM175 OS=Mus musculus OX=10090 GN=Tmem175 PE=1 SV=2",2,1,1,1
"1728","Q8BHN3","Q8BHN3","Q8BHN3","8","8","8","Neutral alpha-glucosidase AB OS=Mus musculus OX=10090 GN=Ganab PE=1 SV=1",1,8,8,8
"1729","Q8BHZ0","Q8BHZ0","Q8BHZ0","5","3","3","CYFIP-related Rac1 interactor A OS=Mus musculus OX=10090 GN=Cyria PE=1 SV=1",1,5,3,3
"1730","Q8BI08","Q8BI08","Q8BI08","1","1","1","Protein MAL2 OS=Mus musculus OX=10090 GN=Mal2 PE=1 SV=1",1,1,1,1
"1731","Q8BIJ6;E9PWN3;E9PWN2","Q8BIJ6;E9PWN3;E9PWN2","Q8BIJ6","3;1;1","3;1;1","3;1;1","Isoleucine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Iars2 PE=1 SV=1",3,3,3,3
"1732","Q8BIQ5;A2AEK3;A2AEK1;F6ZKC7;A2AEJ8","Q8BIQ5;A2AEK3;A2AEK1;F6ZKC7;A2AEJ8","Q8BIQ5;A2AEK3;A2AEK1;F6ZKC7","4;3;3;2;1","4;3;3;2;1","4;3;3;2;1","Cleavage stimulation factor subunit 2 OS=Mus musculus OX=10090 GN=Cstf2 PE=1 SV=2;Cleavage stimulation factor subunit 2 (Fragment) OS=Mus musculus OX=10090 GN=Cstf2 PE=1 SV=1;AlphaCstF-64 variant 4 OS=Mus musculus OX=10090 GN=Cstf2 PE=1 SV=1;Cleavage stimu",5,4,4,4
"1733","Q8BJ64","Q8BJ64","Q8BJ64","27","27","27","Choline dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Chdh PE=1 SV=1",1,27,27,27
"1734","Q8BJ71;A0A1D5RLQ0","Q8BJ71;A0A1D5RLQ0","Q8BJ71;A0A1D5RLQ0","2;1","2;1","2;1","Nuclear pore complex protein Nup93 OS=Mus musculus OX=10090 GN=Nup93 PE=1 SV=1;Nuclear pore complex protein Nup93 OS=Mus musculus OX=10090 GN=Nup93 PE=1 SV=1",2,2,2,2
"1735","Q8BJS4","Q8BJS4","Q8BJS4","5","5","5","SUN domain-containing protein 2 OS=Mus musculus OX=10090 GN=Sun2 PE=1 SV=3",1,5,5,5
"1736","Q8BJW6;D6RFN2;D6RGA6","Q8BJW6;D6RFN2;D6RGA6","Q8BJW6;D6RFN2;D6RGA6","2;1;1","2;1;1","2;1;1","Eukaryotic translation initiation factor 2A OS=Mus musculus OX=10090 GN=Eif2a PE=1 SV=2;Eukaryotic translation initiation factor 2A OS=Mus musculus OX=10090 GN=Eif2a PE=1 SV=1;Eukaryotic translation initiation factor 2A OS=Mus musculus OX=10090 GN=Eif2a PE",3,2,2,2
"1737","Q8BJY1","Q8BJY1","Q8BJY1","2","2","2","26S proteasome non-ATPase regulatory subunit 5 OS=Mus musculus OX=10090 GN=Psmd5 PE=1 SV=4",1,2,2,2
"1738","Q8BJY7;Q922B2","Q8BJY7;Q922B2","Q8BJY7;Q922B2","2;2","2;2","2;2","Aspartyl-tRNA synthetase OS=Mus musculus OX=10090 GN=Dars PE=1 SV=1;Aspartate--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Dars1 PE=1 SV=2",2,2,2,2
"1739","Q8BK30","Q8BK30","Q8BK30","4","1","1","NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial OS=Mus musculus OX=10090 GN=Ndufv3 PE=1 SV=1",1,4,1,1
"1740","Q8BK64","Q8BK64","Q8BK64","2","2","2","Activator of 90 kDa heat shock protein ATPase homolog 1 OS=Mus musculus OX=10090 GN=Ahsa1 PE=1 SV=2",1,2,2,2
"1741","Q8BKE6","Q8BKE6","Q8BKE6","1","1","1","Cytochrome P450 20A1 OS=Mus musculus OX=10090 GN=Cyp20a1 PE=1 SV=1",1,1,1,1
"1742","Q8BKZ9;A2AWH7;A2AWH8","Q8BKZ9;A2AWH7;A2AWH8","Q8BKZ9","8;3;2","8;3;2","8;3;2","Pyruvate dehydrogenase protein X component, mitochondrial OS=Mus musculus OX=10090 GN=Pdhx PE=1 SV=1",3,8,8,8
"1743","Q8BL66","Q8BL66","Q8BL66","1","1","1","Early endosome antigen 1 OS=Mus musculus OX=10090 GN=Eea1 PE=1 SV=2",1,1,1,1
"1744","Q8BL80;A0A2I3BRZ0;D3Z1Y5","Q8BL80;A0A2I3BRZ0;D3Z1Y5","Q8BL80;A0A2I3BRZ0;D3Z1Y5","2;1;1","2;1;1","2;1;1","Rho GTPase-activating protein 22 OS=Mus musculus OX=10090 GN=Arhgap22 PE=1 SV=2;Rho GTPase-activating protein 22 (Fragment) OS=Mus musculus OX=10090 GN=Arhgap22 PE=1 SV=1;Rho GTPase-activating protein 22 OS=Mus musculus OX=10090 GN=Arhgap22 PE=1 SV=1",3,2,2,2
"1745","Q8BLF1;Q8BYQ0","Q8BLF1;Q8BYQ0","Q8BLF1;Q8BYQ0","5;3","5;3","5;3","Neutral cholesterol ester hydrolase 1 OS=Mus musculus OX=10090 GN=Nceh1 PE=1 SV=1;Neutral cholesterol ester hydrolase 1 OS=Mus musculus OX=10090 GN=Nceh1 PE=1 SV=1",2,5,5,5
"1746","Q8BLR9","Q8BLR9","Q8BLR9","1","1","1","Hypoxia-inducible factor 1-alpha inhibitor OS=Mus musculus OX=10090 GN=Hif1an PE=1 SV=2",1,1,1,1
"1747","Q8BMC1","Q8BMC1","Q8BMC1","10","10","10","V-type proton ATPase subunit G 3 OS=Mus musculus OX=10090 GN=Atp6v1g3 PE=1 SV=1",1,10,10,10
"1748","Q8BMD8","Q8BMD8","Q8BMD8","3","3","3","Calcium-binding mitochondrial carrier protein SCaMC-1 OS=Mus musculus OX=10090 GN=Slc25a24 PE=1 SV=1",1,3,3,3
"1749","Q8BMF4","Q8BMF4","Q8BMF4","15","15","15","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial OS=Mus musculus OX=10090 GN=Dlat PE=1 SV=2",1,15,15,15
"1750","Q8BMK4","Q8BMK4","Q8BMK4","2","2","2","Cytoskeleton-associated protein 4 OS=Mus musculus OX=10090 GN=Ckap4 PE=1 SV=2",1,2,2,2
"1751","Q8BMS1","Q8BMS1","Q8BMS1","21","21","21","Trifunctional enzyme subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Hadha PE=1 SV=1",1,21,21,21
"1752","Q8BMS4","Q8BMS4","Q8BMS4","5","5","5","Ubiquinone biosynthesis O-methyltransferase, mitochondrial OS=Mus musculus OX=10090 GN=Coq3 PE=1 SV=1",1,5,5,5
"1753","Q8BP40","Q8BP40","Q8BP40","1","1","1","Lysophosphatidic acid phosphatase type 6 OS=Mus musculus OX=10090 GN=Acp6 PE=1 SV=1",1,1,1,1
"1754","Q8BP67","Q8BP67","Q8BP67","9","9","9","60S ribosomal protein L24 OS=Mus musculus OX=10090 GN=Rpl24 PE=1 SV=2",1,9,9,9
"1755","Q8BP92","Q8BP92","Q8BP92","1","1","1","Reticulocalbin-2 OS=Mus musculus OX=10090 GN=Rcn2 PE=1 SV=1",1,1,1,1
"1756","Q8BPB5;F6ZFS0","Q8BPB5;F6ZFS0","Q8BPB5","11;3","11;3","11;3","EGF-containing fibulin-like extracellular matrix protein 1 OS=Mus musculus OX=10090 GN=Efemp1 PE=1 SV=1",2,11,11,11
"1757","Q8BPG6","Q8BPG6","Q8BPG6","1","1","1","Inactive C-alpha-formylglycine-generating enzyme 2 OS=Mus musculus OX=10090 GN=Sumf2 PE=1 SV=2",1,1,1,1
"1758","Q8BPU7;A0A1Y7VIX9","Q8BPU7;A0A1Y7VIX9","Q8BPU7;A0A1Y7VIX9","4;2","4;2","4;2","Engulfment and cell motility protein 1 OS=Mus musculus OX=10090 GN=Elmo1 PE=1 SV=2;Engulfment and cell motility protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Elmo1 PE=1 SV=2",2,4,4,4
"1759","Q8BQ30;A0A087WRI9","Q8BQ30;A0A087WRI9","Q8BQ30","6;1","6;1","6;1","Phostensin OS=Mus musculus OX=10090 GN=Ppp1r18 PE=1 SV=1",2,6,6,6
"1760","Q8BQ47;D3Z0T5","Q8BQ47;D3Z0T5","Q8BQ47;D3Z0T5","2;1","2;1","2;1","Protein canopy homolog 4 OS=Mus musculus OX=10090 GN=Cnpy4 PE=1 SV=1;Protein canopy homolog 4 (Fragment) OS=Mus musculus OX=10090 GN=Cnpy4 PE=1 SV=1",2,2,2,2
"1761","Q8BT60","Q8BT60","Q8BT60","2","2","2","Copine-3 OS=Mus musculus OX=10090 GN=Cpne3 PE=1 SV=2",1,2,2,2
"1762","Q8BTE0","Q8BTE0","Q8BTE0","2","2","2","Succinate dehydrogenase assembly factor 4, mitochondrial OS=Mus musculus OX=10090 GN=Sdhaf4 PE=3 SV=2",1,2,2,2
"1763","Q8BTI8;A0A087WPS9;A0A087WRX8;A0A3B2W3Z4","Q8BTI8;A0A087WPS9;A0A087WRX8;A0A3B2W3Z4","Q8BTI8","12;1;1;1","12;1;1;1","12;1;1;1","Serine/arginine repetitive matrix protein 2 OS=Mus musculus OX=10090 GN=Srrm2 PE=1 SV=3",4,12,12,12
"1764","Q8BTW3","Q8BTW3","Q8BTW3","1","1","1","Exosome complex component MTR3 OS=Mus musculus OX=10090 GN=Exosc6 PE=1 SV=1",1,1,1,1
"1765","Q8BU14","Q8BU14","Q8BU14","2","2","2","Translocation protein SEC62 OS=Mus musculus OX=10090 GN=Sec62 PE=1 SV=1",1,2,2,2
"1766","Q8BU25","Q8BU25","Q8BU25","2","2","2","Inactive serine protease PAMR1 OS=Mus musculus OX=10090 GN=Pamr1 PE=2 SV=3",1,2,2,2
"1767","Q8BUK6","Q8BUK6","Q8BUK6","1","1","1","Protein Hook homolog 3 OS=Mus musculus OX=10090 GN=Hook3 PE=1 SV=2",1,1,1,1
"1768","Q8BV49;A0A0A6YXV9;E9QL87;A0A0R4J1R5;E9PVL3;Q504N7","Q8BV49;A0A0A6YXV9;E9QL87;A0A0R4J1R5;E9PVL3;Q504N7","Q8BV49;A0A0A6YXV9","4;3;1;1;1;1","4;3;1;1;1;1","4;3;1;1;1;1","Pyrin and HIN domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pyhin1 PE=1 SV=1;Interferon-activated gene 209 OS=Mus musculus OX=10090 GN=Ifi209 PE=1 SV=1",6,4,4,4
"1769","Q8BWF0","Q8BWF0","Q8BWF0","17","17","17","Succinate-semialdehyde dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Aldh5a1 PE=1 SV=1",1,17,17,17
