"Uniprot_Accession","Uniprot_ID","KEGG_ID","Pathway_ID","Pathway_name"
"Q9CPR7","SIKE1_MOUSE","mmu:66641","path:mmu04622","RIG-I-like receptor signaling pathway - Mus musculus (mouse)"
"Q9CWL8","CTBL1_MOUSE","mmu:66642","path:mmu03040","Spliceosome - Mus musculus (mouse)"
"Q8VEE0","RPE_MOUSE","mmu:66646","path:mmu01230","Biosynthesis of amino acids - Mus musculus (mouse)"
"Q8VEE0","RPE_MOUSE","mmu:66646","path:mmu00030","Pentose phosphate pathway - Mus musculus (mouse)"
"Q8VEE0","RPE_MOUSE","mmu:66646","path:mmu00040","Pentose and glucuronate interconversions - Mus musculus (mouse)"
"Q8VEE0","RPE_MOUSE","mmu:66646","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q8VEE0","RPE_MOUSE","mmu:66646","path:mmu01200","Carbon metabolism - Mus musculus (mouse)"
"Q8C9S8","ATG4A_MOUSE","mmu:666468","path:mmu04140","Autophagy - animal - Mus musculus (mouse)"
"Q8C9S8","ATG4A_MOUSE","mmu:666468","path:mmu04136","Autophagy - other - Mus musculus (mouse)"
"Q8R1N3","Q8R1N3_MOUSE","mmu:666532","path:mmu05168","Herpes simplex virus 1 infection - Mus musculus (mouse)"
"F8VQC1","F8VQC1_MOUSE","mmu:66661","path:mmu03060","Protein export - Mus musculus (mouse)"
"Q61458","CCNH_MOUSE","mmu:66671","path:mmu03420","Nucleotide excision repair - Mus musculus (mouse)"
"Q61458","CCNH_MOUSE","mmu:66671","path:mmu03022","Basal transcription factors - Mus musculus (mouse)"
"Q61458","CCNH_MOUSE","mmu:66671","path:mmu04110","Cell cycle - Mus musculus (mouse)"
"Q8C570","RAE1L_MOUSE","mmu:66679","path:mmu05164","Influenza A - Mus musculus (mouse)"
"Q8C570","RAE1L_MOUSE","mmu:66679","path:mmu03013","RNA transport - Mus musculus (mouse)"
"Q7TSV4","PGM2_MOUSE","mmu:66681","path:mmu00520","Amino sugar and nucleotide sugar metabolism - Mus musculus (mouse)"
"Q7TSV4","PGM2_MOUSE","mmu:66681","path:mmu00052","Galactose metabolism - Mus musculus (mouse)"
"Q7TSV4","PGM2_MOUSE","mmu:66681","path:mmu00230","Purine metabolism - Mus musculus (mouse)"
"Q7TSV4","PGM2_MOUSE","mmu:66681","path:mmu00010","Glycolysis / Gluconeogenesis - Mus musculus (mouse)"
"Q7TSV4","PGM2_MOUSE","mmu:66681","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q7TSV4","PGM2_MOUSE","mmu:66681","path:mmu00500","Starch and sucrose metabolism - Mus musculus (mouse)"
"Q7TSV4","PGM2_MOUSE","mmu:66681","path:mmu00030","Pentose phosphate pathway - Mus musculus (mouse)"
"Q9CXF4","TBC15_MOUSE","mmu:66687","path:mmu04137","Mitophagy - animal - Mus musculus (mouse)"
"Q9CR68","UCRI_MOUSE","mmu:66694","path:mmu05012","Parkinson disease - Mus musculus (mouse)"
"Q9CR68","UCRI_MOUSE","mmu:66694","path:mmu04714","Thermogenesis - Mus musculus (mouse)"
"Q9CR68","UCRI_MOUSE","mmu:66694","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q9CR68","UCRI_MOUSE","mmu:66694","path:mmu04260","Cardiac muscle contraction - Mus musculus (mouse)"
"Q9CR68","UCRI_MOUSE","mmu:66694","path:mmu05016","Huntington disease - Mus musculus (mouse)"
"Q9CR68","UCRI_MOUSE","mmu:66694","path:mmu04932","Non-alcoholic fatty liver disease (NAFLD) - Mus musculus (mouse)"
"Q9CR68","UCRI_MOUSE","mmu:66694","path:mmu00190","Oxidative phosphorylation - Mus musculus (mouse)"
"Q9CR68","UCRI_MOUSE","mmu:66694","path:mmu05010","Alzheimer disease - Mus musculus (mouse)"
"Q9CQ10","CHMP3_MOUSE","mmu:66700","path:mmu04217","Necroptosis - Mus musculus (mouse)"
"Q9CQ10","CHMP3_MOUSE","mmu:66700","path:mmu04144","Endocytosis - Mus musculus (mouse)"
"Q9D8C9","Q9D8C9_MOUSE","mmu:667034","path:mmu00240","Pyrimidine metabolism - Mus musculus (mouse)"
"Q9D8C9","Q9D8C9_MOUSE","mmu:667034","path:mmu00230","Purine metabolism - Mus musculus (mouse)"
"Q9D8C9","Q9D8C9_MOUSE","mmu:667034","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q9D8C9","Q9D8C9_MOUSE","mmu:667034","path:mmu00760","Nicotinate and nicotinamide metabolism - Mus musculus (mouse)"
"Q9JKL4","NDUF3_MOUSE","mmu:66706","path:mmu04714","Thermogenesis - Mus musculus (mouse)"
"P70122","SBDS_MOUSE","mmu:66711","path:mmu03008","Ribosome biogenesis in eukaryotes - Mus musculus (mouse)"
"P61161","ARP2_MOUSE","mmu:66713","path:mmu04530","Tight junction - Mus musculus (mouse)"
"P61161","ARP2_MOUSE","mmu:66713","path:mmu05135","Yersinia infection - Mus musculus (mouse)"
"Q571K4","TAB3_MOUSE","mmu:66724","path:mmu04064","NF-kappa B signaling pathway - Mus musculus (mouse)"
"Q571K4","TAB3_MOUSE","mmu:66724","path:mmu04668","TNF signaling pathway - Mus musculus (mouse)"
"Q571K4","TAB3_MOUSE","mmu:66724","path:mmu04621","NOD-like receptor signaling pathway - Mus musculus (mouse)"
"Q571K4","TAB3_MOUSE","mmu:66724","path:mmu05132","Salmonella infection - Mus musculus (mouse)"
"Q571K4","TAB3_MOUSE","mmu:66724","path:mmu04657","IL-17 signaling pathway - Mus musculus (mouse)"
"Q5S006","LRRK2_MOUSE","mmu:66725","path:mmu05012","Parkinson disease - Mus musculus (mouse)"
"Q8CFG9","C1RB_MOUSE","mmu:667277","path:mmu04610","Complement and coagulation cascades - Mus musculus (mouse)"
"Q8CFG9","C1RB_MOUSE","mmu:667277","path:mmu04145","Phagosome - Mus musculus (mouse)"
"Q8CFG9","C1RB_MOUSE","mmu:667277","path:mmu05322","Systemic lupus erythematosus - Mus musculus (mouse)"
"Q8CFG9","C1RB_MOUSE","mmu:667277","path:mmu05150","Staphylococcus aureus infection - Mus musculus (mouse)"
"Q8CFG9","C1RB_MOUSE","mmu:667277","path:mmu05133","Pertussis - Mus musculus (mouse)"
"Q91VR7","MLP3A_MOUSE","mmu:66734","path:mmu04216","Ferroptosis - Mus musculus (mouse)"
"E9PXF7","E9PXF7_MOUSE","mmu:667373","path:mmu05160","Hepatitis C - Mus musculus (mouse)"
"Q8VEH8","ERLEC_MOUSE","mmu:66753","path:mmu04141","Protein processing in endoplasmic reticulum - Mus musculus (mouse)"
"Q9D3Z8","Q9D3Z8_MOUSE","mmu:66763","path:mmu00760","Nicotinate and nicotinamide metabolism - Mus musculus (mouse)"
"Q9D3Z8","Q9D3Z8_MOUSE","mmu:66763","path:mmu00240","Pyrimidine metabolism - Mus musculus (mouse)"
"Q9D3Z8","Q9D3Z8_MOUSE","mmu:66763","path:mmu00230","Purine metabolism - Mus musculus (mouse)"
"Q9D3Z8","Q9D3Z8_MOUSE","mmu:66763","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"A2A7V0","A2A7V0_MOUSE","mmu:667666","path:mmu05168","Herpes simplex virus 1 infection - Mus musculus (mouse)"
"A2AKM2","HACD4_MOUSE","mmu:66775","path:mmu00062","Fatty acid elongation - Mus musculus (mouse)"
"A2AKM2","HACD4_MOUSE","mmu:66775","path:mmu01212","Fatty acid metabolism - Mus musculus (mouse)"
"A2AKM2","HACD4_MOUSE","mmu:66775","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"A2AKM2","HACD4_MOUSE","mmu:66775","path:mmu01040","Biosynthesis of unsaturated fatty acids - Mus musculus (mouse)"
"Q9D081","ALG14_MOUSE","mmu:66789","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q9D081","ALG14_MOUSE","mmu:66789","path:mmu00513","Various types of N-glycan biosynthesis - Mus musculus (mouse)"
"Q9D081","ALG14_MOUSE","mmu:66789","path:mmu00510","N-Glycan biosynthesis - Mus musculus (mouse)"
"Q8R1P4","ATG10_MOUSE","mmu:66795","path:mmu04140","Autophagy - animal - Mus musculus (mouse)"
"A0A0R4J029","A0A0R4J029_MOUSE","mmu:66795","path:mmu04140","Autophagy - animal - Mus musculus (mouse)"
"Q8R1P4","ATG10_MOUSE","mmu:66795","path:mmu04136","Autophagy - other - Mus musculus (mouse)"
"A0A0R4J029","A0A0R4J029_MOUSE","mmu:66795","path:mmu04136","Autophagy - other - Mus musculus (mouse)"
"Q9CPW0","CNTP2_MOUSE","mmu:66797","path:mmu04514","Cell adhesion molecules (CAMs) - Mus musculus (mouse)"
"E9QNF7","E9QNF7_MOUSE","mmu:66797","path:mmu04514","Cell adhesion molecules (CAMs) - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu05165","Human papillomavirus infection - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu05170","Human immunodeficiency virus 1 infection - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu05167","Kaposi sarcoma-associated herpesvirus infection - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu05330","Allograft rejection - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu04145","Phagosome - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu05163","Human cytomegalovirus infection - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu04514","Cell adhesion molecules (CAMs) - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu05332","Graft-versus-host disease - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu05168","Herpes simplex virus 1 infection - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu05320","Autoimmune thyroid disease - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu04144","Endocytosis - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu05169","Epstein-Barr virus infection - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu04218","Cellular senescence - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu05166","Human T-cell leukemia virus 1 infection - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu05203","Viral carcinogenesis - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu04940","Type I diabetes mellitus - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu05416","Viral myocarditis - Mus musculus (mouse)"
"A7VMS6","A7VMS6_MOUSE","mmu:667977","path:mmu04612","Antigen processing and presentation - Mus musculus (mouse)"
"Q8VDW4","UBE2W_MOUSE","mmu:66799","path:mmu04120","Ubiquitin mediated proteolysis - Mus musculus (mouse)"
"A0A0A0MQF3","A0A0A0MQF3_MOUSE","mmu:66799","path:mmu04120","Ubiquitin mediated proteolysis - Mus musculus (mouse)"
"Q9JKA3","TR103_MOUSE","mmu:667992","path:mmu04742","Taste transduction - Mus musculus (mouse)"
"A2ART4","A2ART4_MOUSE","mmu:668039","path:mmu05168","Herpes simplex virus 1 infection - Mus musculus (mouse)"
"Q9D312","K1C20_MOUSE","mmu:66809","path:mmu05150","Staphylococcus aureus infection - Mus musculus (mouse)"
"Q9D312","K1C20_MOUSE","mmu:66809","path:mmu04915","Estrogen signaling pathway - Mus musculus (mouse)"
"Q8BHS3","RBM22_MOUSE","mmu:66810","path:mmu03040","Spliceosome - Mus musculus (mouse)"
"Q3U390","Q3U390_MOUSE","mmu:668101","path:mmu04380","Osteoclast differentiation - Mus musculus (mouse)"
"Q9D311","DOXA2_MOUSE","mmu:66811","path:mmu04918","Thyroid hormone synthesis - Mus musculus (mouse)"
"Q8BZB2","COAC_MOUSE","mmu:66812","path:mmu00770","Pantothenate and CoA biosynthesis - Mus musculus (mouse)"
"Q8BZB2","COAC_MOUSE","mmu:66812","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"E9PV04","E9PV04_MOUSE","mmu:668137","path:mmu03040","Spliceosome - Mus musculus (mouse)"
"E9PV04","E9PV04_MOUSE","mmu:668137","path:mmu03015","mRNA surveillance pathway - Mus musculus (mouse)"
"E9PV04","E9PV04_MOUSE","mmu:668137","path:mmu03013","RNA transport - Mus musculus (mouse)"
"B1AUE5","PEX10_MOUSE","mmu:668173","path:mmu04146","Peroxisome - Mus musculus (mouse)"
"Q9D2Y6","FBX25_MOUSE","mmu:66822","path:mmu04068","FoxO signaling pathway - Mus musculus (mouse)"
"Q9EPB4","ASC_MOUSE","mmu:66824","path:mmu05134","Legionellosis - Mus musculus (mouse)"
"Q9EPB4","ASC_MOUSE","mmu:66824","path:mmu04621","NOD-like receptor signaling pathway - Mus musculus (mouse)"
"Q9EPB4","ASC_MOUSE","mmu:66824","path:mmu05135","Yersinia infection - Mus musculus (mouse)"
"Q9EPB4","ASC_MOUSE","mmu:66824","path:mmu04623","Cytosolic DNA-sensing pathway - Mus musculus (mouse)"
"Q9EPB4","ASC_MOUSE","mmu:66824","path:mmu05164","Influenza A - Mus musculus (mouse)"
"Q9EPB4","ASC_MOUSE","mmu:66824","path:mmu04625","C-type lectin receptor signaling pathway - Mus musculus (mouse)"
"Q9EPB4","ASC_MOUSE","mmu:66824","path:mmu04217","Necroptosis - Mus musculus (mouse)"
"Q9EPB4","ASC_MOUSE","mmu:66824","path:mmu05132","Salmonella infection - Mus musculus (mouse)"
"Q9EPB4","ASC_MOUSE","mmu:66824","path:mmu05133","Pertussis - Mus musculus (mouse)"
"I7HJS2","I7HJS2_MOUSE","mmu:66826","path:mmu00564","Glycerophospholipid metabolism - Mus musculus (mouse)"
"Q9CQP0","RM33_MOUSE","mmu:66845","path:mmu03010","Ribosome - Mus musculus (mouse)"
"Q99KR8","FUCO2_MOUSE","mmu:66848","path:mmu04142","Lysosome - Mus musculus (mouse)"
"Q99KR8","FUCO2_MOUSE","mmu:66848","path:mmu00511","Other glycan degradation - Mus musculus (mouse)"
"Q8BJ56","PLPL2_MOUSE","mmu:66853","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q8BJ56","PLPL2_MOUSE","mmu:66853","path:mmu04714","Thermogenesis - Mus musculus (mouse)"
"Q8BJ56","PLPL2_MOUSE","mmu:66853","path:mmu00561","Glycerolipid metabolism - Mus musculus (mouse)"
"Q8BJ56","PLPL2_MOUSE","mmu:66853","path:mmu04923","Regulation of lipolysis in adipocytes - Mus musculus (mouse)"
"Q9DC23","DJC10_MOUSE","mmu:66861","path:mmu04141","Protein processing in endoplasmic reticulum - Mus musculus (mouse)"
"Q3ULA8","Q3ULA8_MOUSE","mmu:668620","path:mmu05168","Herpes simplex virus 1 infection - Mus musculus (mouse)"
"Q9DC47","Q9DC47_MOUSE","mmu:66869","path:mmu05168","Herpes simplex virus 1 infection - Mus musculus (mouse)"
"P63154","CRNL1_MOUSE","mmu:66877","path:mmu03040","Spliceosome - Mus musculus (mouse)"
"Q9CQF9","PCYOX_MOUSE","mmu:66881","path:mmu00900","Terpenoid backbone biosynthesis - Mus musculus (mouse)"
"Q9DBL1","ACDSB_MOUSE","mmu:66885","path:mmu00280","Valine, leucine and isoleucine degradation - Mus musculus (mouse)"
"Q9DBL1","ACDSB_MOUSE","mmu:66885","path:mmu01212","Fatty acid metabolism - Mus musculus (mouse)"
"Q9DBL1","ACDSB_MOUSE","mmu:66885","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q9DBL1","ACDSB_MOUSE","mmu:66885","path:mmu00071","Fatty acid degradation - Mus musculus (mouse)"
"Q9DBH5","LMAN2_MOUSE","mmu:66890","path:mmu04141","Protein processing in endoplasmic reticulum - Mus musculus (mouse)"
"A2AQA0","A2AQA0_MOUSE","mmu:668923","path:mmu05168","Herpes simplex virus 1 infection - Mus musculus (mouse)"
"Q9DBH0","WWP2_MOUSE","mmu:66894","path:mmu04120","Ubiquitin mediated proteolysis - Mus musculus (mouse)"
"Q9D824","FIP1_MOUSE","mmu:66899","path:mmu03015","mRNA surveillance pathway - Mus musculus (mouse)"
"Q9CQ65","MTAP_MOUSE","mmu:66902","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q9CQ65","MTAP_MOUSE","mmu:66902","path:mmu00270","Cysteine and methionine metabolism - Mus musculus (mouse)"
"Q99MN9","PCCB_MOUSE","mmu:66904","path:mmu00630","Glyoxylate and dicarboxylate metabolism - Mus musculus (mouse)"
"Q99MN9","PCCB_MOUSE","mmu:66904","path:mmu01200","Carbon metabolism - Mus musculus (mouse)"
"Q99MN9","PCCB_MOUSE","mmu:66904","path:mmu00640","Propanoate metabolism - Mus musculus (mouse)"
"Q99MN9","PCCB_MOUSE","mmu:66904","path:mmu00280","Valine, leucine and isoleucine degradation - Mus musculus (mouse)"
"Q99MN9","PCCB_MOUSE","mmu:66904","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q8VHN8","TIRR_MOUSE","mmu:66911","path:mmu05205","Proteoglycans in cancer - Mus musculus (mouse)"
"Q9D1C8","VPS28_MOUSE","mmu:66914","path:mmu04144","Endocytosis - Mus musculus (mouse)"
"Q9CR61","NDUB7_MOUSE","mmu:66916","path:mmu04932","Non-alcoholic fatty liver disease (NAFLD) - Mus musculus (mouse)"
"Q9CR61","NDUB7_MOUSE","mmu:66916","path:mmu05016","Huntington disease - Mus musculus (mouse)"
"Q9CR61","NDUB7_MOUSE","mmu:66916","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q9CR61","NDUB7_MOUSE","mmu:66916","path:mmu05012","Parkinson disease - Mus musculus (mouse)"
"Q9CR61","NDUB7_MOUSE","mmu:66916","path:mmu00190","Oxidative phosphorylation - Mus musculus (mouse)"
"Q9CR61","NDUB7_MOUSE","mmu:66916","path:mmu04714","Thermogenesis - Mus musculus (mouse)"
"Q9CR61","NDUB7_MOUSE","mmu:66916","path:mmu04723","Retrograde endocannabinoid signaling - Mus musculus (mouse)"
"Q9CR61","NDUB7_MOUSE","mmu:66916","path:mmu05010","Alzheimer disease - Mus musculus (mouse)"
"Q80SY5","PR38B_MOUSE","mmu:66921","path:mmu03040","Spliceosome - Mus musculus (mouse)"
"P62071","RRAS2_MOUSE","mmu:66922","path:mmu04371","Apelin signaling pathway - Mus musculus (mouse)"
"P62071","RRAS2_MOUSE","mmu:66922","path:mmu04810","Regulation of actin cytoskeleton - Mus musculus (mouse)"
"P62071","RRAS2_MOUSE","mmu:66922","path:mmu04218","Cellular senescence - Mus musculus (mouse)"
"P62071","RRAS2_MOUSE","mmu:66922","path:mmu04010","MAPK signaling pathway - Mus musculus (mouse)"
"P62071","RRAS2_MOUSE","mmu:66922","path:mmu04014","Ras signaling pathway - Mus musculus (mouse)"
"P62071","RRAS2_MOUSE","mmu:66922","path:mmu04625","C-type lectin receptor signaling pathway - Mus musculus (mouse)"
"P62071","RRAS2_MOUSE","mmu:66922","path:mmu04024","cAMP signaling pathway - Mus musculus (mouse)"
"P62071","RRAS2_MOUSE","mmu:66922","path:mmu04137","Mitophagy - animal - Mus musculus (mouse)"
"P62071","RRAS2_MOUSE","mmu:66922","path:mmu04072","Phospholipase D signaling pathway - Mus musculus (mouse)"
"P62071","RRAS2_MOUSE","mmu:66922","path:mmu04140","Autophagy - animal - Mus musculus (mouse)"
"P62071","RRAS2_MOUSE","mmu:66922","path:mmu05205","Proteoglycans in cancer - Mus musculus (mouse)"
"F8VQD1","F8VQD1_MOUSE","mmu:66923","path:mmu05225","Hepatocellular carcinoma - Mus musculus (mouse)"
"Q9CXV1","DHSD_MOUSE","mmu:66925","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q9CXV1","DHSD_MOUSE","mmu:66925","path:mmu05016","Huntington disease - Mus musculus (mouse)"
"Q9CXV1","DHSD_MOUSE","mmu:66925","path:mmu00020","Citrate cycle (TCA cycle) - Mus musculus (mouse)"
"Q9CXV1","DHSD_MOUSE","mmu:66925","path:mmu05012","Parkinson disease - Mus musculus (mouse)"
"Q9CXV1","DHSD_MOUSE","mmu:66925","path:mmu04932","Non-alcoholic fatty liver disease (NAFLD) - Mus musculus (mouse)"
"Q9CXV1","DHSD_MOUSE","mmu:66925","path:mmu01200","Carbon metabolism - Mus musculus (mouse)"
"Q9CXV1","DHSD_MOUSE","mmu:66925","path:mmu04714","Thermogenesis - Mus musculus (mouse)"
"Q9CXV1","DHSD_MOUSE","mmu:66925","path:mmu05010","Alzheimer disease - Mus musculus (mouse)"
"Q9CXV1","DHSD_MOUSE","mmu:66925","path:mmu00190","Oxidative phosphorylation - Mus musculus (mouse)"
"Q7TT28","REXO1_MOUSE","mmu:66932","path:mmu03008","Ribosome biogenesis in eukaryotes - Mus musculus (mouse)"
"Q9DA19","CIR1_MOUSE","mmu:66935","path:mmu05169","Epstein-Barr virus infection - Mus musculus (mouse)"
"Q9DA19","CIR1_MOUSE","mmu:66935","path:mmu04330","Notch signaling pathway - Mus musculus (mouse)"
"Q9D7I0","SHSA5_MOUSE","mmu:66940","path:mmu04115","p53 signaling pathway - Mus musculus (mouse)"
"Q8K2B3","SDHA_MOUSE","mmu:66945","path:mmu00020","Citrate cycle (TCA cycle) - Mus musculus (mouse)"
"Q8K2B3","SDHA_MOUSE","mmu:66945","path:mmu04714","Thermogenesis - Mus musculus (mouse)"
"Q8K2B3","SDHA_MOUSE","mmu:66945","path:mmu05012","Parkinson disease - Mus musculus (mouse)"
"Q8K2B3","SDHA_MOUSE","mmu:66945","path:mmu05016","Huntington disease - Mus musculus (mouse)"
"Q8K2B3","SDHA_MOUSE","mmu:66945","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q8K2B3","SDHA_MOUSE","mmu:66945","path:mmu00190","Oxidative phosphorylation - Mus musculus (mouse)"
"Q8K2B3","SDHA_MOUSE","mmu:66945","path:mmu05010","Alzheimer disease - Mus musculus (mouse)"
"Q8K2B3","SDHA_MOUSE","mmu:66945","path:mmu01200","Carbon metabolism - Mus musculus (mouse)"
"Q8K2B3","SDHA_MOUSE","mmu:66945","path:mmu04932","Non-alcoholic fatty liver disease (NAFLD) - Mus musculus (mouse)"
"A0A0R4J0P1","A0A0R4J0P1_MOUSE","mmu:66948","path:mmu00280","Valine, leucine and isoleucine degradation - Mus musculus (mouse)"
"Q9D7B6","ACAD8_MOUSE","mmu:66948","path:mmu00280","Valine, leucine and isoleucine degradation - Mus musculus (mouse)"
"A0A0R4J0P1","A0A0R4J0P1_MOUSE","mmu:66948","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q9D7B6","ACAD8_MOUSE","mmu:66948","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q3U308","CTU2_MOUSE","mmu:66965","path:mmu04122","Sulfur relay system - Mus musculus (mouse)"
"Q80UN9","MOD5_MOUSE","mmu:66966","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q2HXL6","EDEM3_MOUSE","mmu:66967","path:mmu04141","Protein processing in endoplasmic reticulum - Mus musculus (mouse)"
"Q8BVZ1","PLIN5_MOUSE","mmu:66968","path:mmu03320","PPAR signaling pathway - Mus musculus (mouse)"
"Q99N84","RT18B_MOUSE","mmu:66973","path:mmu05203","Viral carcinogenesis - Mus musculus (mouse)"
"Q9CQ36","DPOE4_MOUSE","mmu:66979","path:mmu03030","DNA replication - Mus musculus (mouse)"
"Q9CQ36","DPOE4_MOUSE","mmu:66979","path:mmu03420","Nucleotide excision repair - Mus musculus (mouse)"
"Q9CQ36","DPOE4_MOUSE","mmu:66979","path:mmu03410","Base excision repair - Mus musculus (mouse)"
"Q9CPY7","AMPL_MOUSE","mmu:66988","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q9CPY7","AMPL_MOUSE","mmu:66988","path:mmu00330","Arginine and proline metabolism - Mus musculus (mouse)"
"Q9CPY7","AMPL_MOUSE","mmu:66988","path:mmu00480","Glutathione metabolism - Mus musculus (mouse)"
"Q6P9Z1","SMRD3_MOUSE","mmu:66993","path:mmu04714","Thermogenesis - Mus musculus (mouse)"
"Q6P9Z1","SMRD3_MOUSE","mmu:66993","path:mmu05225","Hepatocellular carcinoma - Mus musculus (mouse)"
"Q9D8W5","PSD12_MOUSE","mmu:66997","path:mmu03050","Proteasome - Mus musculus (mouse)"
"Q9D8W5","PSD12_MOUSE","mmu:66997","path:mmu05012","Parkinson disease - Mus musculus (mouse)"
"Q9D8W5","PSD12_MOUSE","mmu:66997","path:mmu05169","Epstein-Barr virus infection - Mus musculus (mouse)"
"Q9D8W5","PSD12_MOUSE","mmu:66997","path:mmu05010","Alzheimer disease - Mus musculus (mouse)"
"Q9D8W5","PSD12_MOUSE","mmu:66997","path:mmu05016","Huntington disease - Mus musculus (mouse)"
"Q9D8W5","PSD12_MOUSE","mmu:66997","path:mmu05017","Spinocerebellar ataxia - Mus musculus (mouse)"
"Q9DB77","QCR2_MOUSE","mmu:67003","path:mmu04932","Non-alcoholic fatty liver disease (NAFLD) - Mus musculus (mouse)"
"Q9DB77","QCR2_MOUSE","mmu:67003","path:mmu04714","Thermogenesis - Mus musculus (mouse)"
"Q9DB77","QCR2_MOUSE","mmu:67003","path:mmu05012","Parkinson disease - Mus musculus (mouse)"
"Q9DB77","QCR2_MOUSE","mmu:67003","path:mmu00190","Oxidative phosphorylation - Mus musculus (mouse)"
"Q9DB77","QCR2_MOUSE","mmu:67003","path:mmu01100","Metabolic pathways - Mus musculus (mouse)"
"Q9DB77","QCR2_MOUSE","mmu:67003","path:mmu05010","Alzheimer disease - Mus musculus (mouse)"
"Q9DB77","QCR2_MOUSE","mmu:67003","path:mmu04260","Cardiac muscle contraction - Mus musculus (mouse)"
"Q9DB77","QCR2_MOUSE","mmu:67003","path:mmu05016","Huntington disease - Mus musculus (mouse)"
"Q9CQZ7","RPC10_MOUSE","mmu:67005","path:mmu04623","Cytosolic DNA-sensing pathway - Mus musculus (mouse)"
"Q9CQZ7","RPC10_MOUSE","mmu:67005","path:mmu03020","RNA polymerase - Mus musculus (mouse)"
"Q9D8H7","OMA1_MOUSE","mmu:67013","path:mmu05017","Spinocerebellar ataxia - Mus musculus (mouse)"
"Q9CQ56","USE1_MOUSE","mmu:67023","path:mmu04130","SNARE interactions in vesicular transport - Mus musculus (mouse)"
"Q9CXW4","RL11_MOUSE","mmu:67025","path:mmu03010","Ribosome - Mus musculus (mouse)"
"Q9CQD4","CH1B2_MOUSE","mmu:67028","path:mmu04217","Necroptosis - Mus musculus (mouse)"
"Q9CQD4","CH1B2_MOUSE","mmu:67028","path:mmu04144","Endocytosis - Mus musculus (mouse)"
"Q9CR14","FANCL_MOUSE","mmu:67030","path:mmu04120","Ubiquitin mediated proteolysis - Mus musculus (mouse)"
"Q9CR14","FANCL_MOUSE","mmu:67030","path:mmu03460","Fanconi anemia pathway - Mus musculus (mouse)"
"Q3ULJ3","Q3ULJ3_MOUSE","mmu:67031","path:mmu03015","mRNA surveillance pathway - Mus musculus (mouse)"
"Q3ULJ3","Q3ULJ3_MOUSE","mmu:67031","path:mmu03013","RNA transport - Mus musculus (mouse)"
"B2RY56","RBM25_MOUSE","mmu:67039","path:mmu03040","Spliceosome - Mus musculus (mouse)"
"Q9D0K2","SCOT1_MOUSE","mmu:67041","path:mmu00072","Synthesis and degradation of ketone bodies - Mus musculus (mouse)"
"Q9D0K2","SCOT1_MOUSE","mmu:67041","path:mmu00650","Butanoate metabolism - Mus musculus (mouse)"
